CC	peptides
410	METDB-00194-1-DN41460-c0-g1-i2.p1
410	METDB-00194-1-DN33881-c0-g1-i1.p1
410	METDB-00194-1-DN33881-c0-g2-i1.p1
410	METDB-00194-1-DN41460-c0-g1-i7.p1
410	METDB-00194-1-DN41460-c0-g1-i1.p1
410	METDB-00194-1-DN41460-c0-g1-i3.p1
410	METDB-00194-1-DN41460-c0-g1-i4.p1
410	METDB-00194-1-DN87585-c0-g1-i1.p1
410	METDB-00194-1-DN25190-c1-g1-i1.p1
410	METDB-00194-1-DN62172-c0-g1-i1.p1
410	METDB-00194-1-DN26252-c0-g1-i1.p1
410	METDB-00194-1-DN65272-c0-g1-i1.p1
410	METDB-00194-1-DN43033-c0-g1-i1.p1
410	METDB-00194-1-DN38519-c0-g1-i1.p1
410	METDB-00194-1-DN38519-c0-g1-i2.p1
410	METDB-00194-1-DN40695-c7-g1-i5.p1
410	METDB-00194-1-DN59345-c0-g1-i1.p1
410	METDB-00194-1-DN41460-c0-g1-i8.p1
410	METDB-00194-1-DN95813-c0-g1-i1.p1
410	METDB-00194-1-DN45055-c0-g1-i1.p1
410	METDB-00194-1-DN51506-c0-g1-i1.p1
410	METDB-00194-1-DN71822-c0-g1-i1.p1
410	METDB-00194-1-DN60249-c0-g1-i1.p1
411	METDB-00194-1-DN88213-c0-g1-i1.p1
411	METDB-00194-1-DN6869-c0-g1-i1.p1
411	METDB-00194-1-DN44416-c0-g1-i1.p1
411	METDB-00194-1-DN26904-c0-g1-i1.p1
411	METDB-00194-1-DN26904-c0-g2-i1.p1
411	METDB-00194-1-DN52873-c0-g1-i1.p1
411	METDB-00194-1-DN63404-c0-g1-i1.p1
411	METDB-00194-1-DN86321-c0-g1-i1.p1
411	METDB-00194-1-DN62860-c0-g1-i1.p1
411	METDB-00194-1-DN26643-c0-g1-i1.p1
411	METDB-00194-1-DN56498-c0-g1-i1.p1
411	METDB-00194-1-DN36349-c0-g1-i2.p1
411	METDB-00194-1-DN36349-c0-g1-i1.p1
411	METDB-00194-1-DN36349-c0-g1-i3.p1
411	METDB-00194-1-DN14388-c0-g1-i1.p1
411	METDB-00194-1-DN66881-c0-g1-i1.p1
411	METDB-00194-1-DN54211-c0-g1-i1.p1
411	METDB-00194-1-DN16227-c0-g1-i1.p1
411	METDB-00194-1-DN26643-c0-g2-i1.p1
411	METDB-00194-1-DN9382-c1-g1-i1.p1
411	METDB-00194-1-DN88345-c0-g1-i1.p1
411	METDB-00194-1-DN50094-c0-g1-i1.p1
411	METDB-00194-1-DN1859-c0-g1-i1.p1
411	METDB-00194-1-DN48918-c0-g1-i1.p1
411	METDB-00194-1-DN19991-c0-g1-i1.p1
411	METDB-00194-1-DN31722-c0-g1-i1.p1
411	METDB-00194-1-DN30687-c0-g2-i1.p2
411	METDB-00194-1-DN30687-c0-g1-i1.p3
411	METDB-00194-1-DN65929-c0-g1-i1.p1
411	METDB-00194-1-DN53263-c0-g1-i1.p3
411	METDB-00194-1-DN95351-c0-g1-i1.p1
412	METDB-00194-1-DN5976-c1-g1-i1.p1
412	METDB-00194-1-DN38126-c3-g1-i1.p1
412	METDB-00194-1-DN15019-c0-g1-i1.p2
412	METDB-00194-1-DN40260-c1-g1-i2.p1
412	METDB-00194-1-DN15019-c0-g2-i1.p1
412	METDB-00194-1-DN40260-c1-g1-i3.p1
412	METDB-00194-1-DN40260-c1-g1-i1.p1
412	METDB-00194-1-DN41440-c1-g14-i1.p1
412	METDB-00194-1-DN41440-c1-g9-i1.p1
412	METDB-00194-1-DN40429-c0-g4-i1.p2
412	METDB-00194-1-DN41440-c1-g14-i3.p1
412	METDB-00194-1-DN41440-c1-g15-i1.p1
412	METDB-00194-1-DN41440-c1-g3-i1.p1
412	METDB-00194-1-DN41440-c1-g10-i1.p1
412	METDB-00194-1-DN41440-c1-g12-i1.p1
412	METDB-00194-1-DN41440-c1-g2-i1.p1
412	METDB-00194-1-DN41440-c1-g1-i1.p1
412	METDB-00194-1-DN41440-c1-g14-i2.p1
412	METDB-00194-1-DN41440-c1-g16-i2.p1
412	METDB-00194-1-DN41440-c1-g16-i1.p1
412	METDB-00194-1-DN40429-c0-g3-i2.p1
412	METDB-00194-1-DN41440-c1-g2-i4.p1
412	METDB-00194-1-DN40429-c0-g3-i1.p2
412	METDB-00194-1-DN40429-c0-g3-i8.p2
412	METDB-00194-1-DN41440-c1-g2-i3.p1
412	METDB-00194-1-DN41440-c1-g5-i2.p1
412	METDB-00194-1-DN40429-c0-g2-i1.p2
412	METDB-00194-1-DN41440-c1-g6-i1.p1
412	METDB-00194-1-DN41440-c1-g17-i1.p1
412	METDB-00194-1-DN41440-c1-g17-i2.p1
412	METDB-00194-1-DN41440-c1-g2-i2.p1
413	METDB-00194-1-DN35353-c1-g1-i3.p1
413	METDB-00194-1-DN35353-c1-g1-i2.p1
413	METDB-00194-1-DN35353-c1-g1-i1.p1
413	METDB-00194-1-DN27584-c0-g1-i1.p1
413	METDB-00194-1-DN92911-c0-g1-i1.p1
413	METDB-00194-1-DN70978-c0-g1-i1.p1
413	METDB-00194-1-DN40472-c1-g1-i1.p1
413	METDB-00194-1-DN41178-c0-g1-i2.p1
413	METDB-00194-1-DN41178-c0-g1-i6.p1
413	METDB-00194-1-DN41178-c0-g1-i4.p1
413	METDB-00194-1-DN41178-c0-g1-i5.p1
413	METDB-00194-1-DN38699-c0-g2-i1.p1
413	METDB-00194-1-DN38699-c0-g2-i2.p1
413	METDB-00194-1-DN41178-c0-g1-i1.p1
413	METDB-00194-1-DN41178-c0-g1-i3.p1
413	METDB-00194-1-DN28286-c0-g1-i1.p1
413	METDB-00194-1-DN38699-c0-g1-i2.p1
413	METDB-00194-1-DN21027-c0-g1-i1.p1
413	METDB-00194-1-DN35353-c1-g2-i1.p1
413	METDB-00194-1-DN38699-c0-g1-i1.p1
413	METDB-00194-1-DN8061-c0-g1-i1.p1
413	METDB-00194-1-DN85341-c0-g1-i1.p1
413	METDB-00194-1-DN33771-c1-g2-i1.p1
413	METDB-00194-1-DN33771-c1-g1-i1.p1
413	METDB-00194-1-DN4538-c0-g1-i1.p1
413	METDB-00194-1-DN27293-c0-g1-i1.p2
413	METDB-00194-1-DN56750-c0-g1-i1.p2
413	METDB-00194-1-DN33771-c3-g1-i1.p1
413	METDB-00194-1-DN33771-c2-g1-i1.p2
413	METDB-00194-1-DN38699-c0-g3-i1.p2
413	METDB-00194-1-DN44193-c0-g1-i1.p1
414	METDB-00194-1-DN23201-c0-g1-i1.p1
414	METDB-00194-1-DN23201-c0-g2-i1.p1
414	METDB-00194-1-DN49718-c0-g1-i1.p1
414	METDB-00194-1-DN62-c0-g1-i1.p1
414	METDB-00194-1-DN35206-c0-g1-i1.p1
414	METDB-00194-1-DN35206-c0-g2-i1.p1
414	METDB-00194-1-DN52406-c0-g1-i1.p1
414	METDB-00194-1-DN43433-c0-g1-i1.p1
414	METDB-00194-1-DN46241-c0-g1-i1.p1
414	METDB-00194-1-DN3957-c0-g1-i1.p1
414	METDB-00194-1-DN3957-c0-g2-i1.p1
414	METDB-00194-1-DN17272-c0-g1-i1.p1
414	METDB-00194-1-DN70894-c0-g1-i1.p1
414	METDB-00194-1-DN25682-c0-g3-i1.p1
414	METDB-00194-1-DN25682-c0-g1-i1.p1
414	METDB-00194-1-DN25682-c0-g2-i1.p1
414	METDB-00194-1-DN30734-c0-g2-i1.p1
414	METDB-00194-1-DN30809-c0-g1-i1.p1
414	METDB-00194-1-DN70936-c0-g1-i1.p1
414	METDB-00194-1-DN70737-c0-g1-i1.p1
414	METDB-00194-1-DN19666-c0-g2-i1.p1
414	METDB-00194-1-DN19666-c0-g1-i1.p1
414	METDB-00194-1-DN35293-c1-g1-i1.p1
414	METDB-00194-1-DN81809-c0-g1-i1.p1
414	METDB-00194-1-DN30809-c1-g1-i1.p1
414	METDB-00194-1-DN35293-c1-g1-i2.p1
414	METDB-00194-1-DN30734-c0-g1-i1.p1
414	METDB-00194-1-DN82821-c0-g1-i1.p1
414	METDB-00194-1-DN30809-c2-g1-i1.p2
414	METDB-00194-1-DN65493-c0-g1-i1.p1
414	METDB-00194-1-DN49894-c0-g1-i1.p1
415	METDB-00194-1-DN18515-c0-g1-i1.p1
415	METDB-00194-1-DN41215-c2-g2-i2.p1
415	METDB-00194-1-DN41215-c2-g2-i6.p1
415	METDB-00194-1-DN41215-c0-g1-i1.p1
415	METDB-00194-1-DN34169-c0-g1-i2.p1
415	METDB-00194-1-DN34169-c0-g1-i3.p1
415	METDB-00194-1-DN41215-c0-g1-i2.p1
415	METDB-00194-1-DN34169-c0-g1-i4.p1
415	METDB-00194-1-DN34169-c0-g1-i1.p1
415	METDB-00194-1-DN20978-c0-g1-i1.p1
415	METDB-00194-1-DN41215-c2-g2-i3.p1
415	METDB-00194-1-DN41215-c2-g2-i9.p1
415	METDB-00194-1-DN41215-c2-g2-i1.p1
415	METDB-00194-1-DN41215-c2-g2-i7.p1
415	METDB-00194-1-DN41215-c2-g2-i10.p1
415	METDB-00194-1-DN41215-c2-g2-i5.p1
415	METDB-00194-1-DN41215-c2-g2-i8.p1
415	METDB-00194-1-DN34169-c1-g1-i1.p1
415	METDB-00194-1-DN41215-c2-g2-i4.p1
415	METDB-00194-1-DN91315-c0-g1-i1.p2
415	METDB-00194-1-DN41215-c1-g1-i2.p1
415	METDB-00194-1-DN41215-c1-g1-i3.p1
415	METDB-00194-1-DN41215-c1-g1-i1.p1
415	METDB-00194-1-DN41215-c4-g1-i1.p1
415	METDB-00194-1-DN20891-c0-g1-i1.p1
415	METDB-00194-1-DN7979-c0-g1-i1.p1
415	METDB-00194-1-DN32605-c0-g2-i1.p1
415	METDB-00194-1-DN32605-c0-g1-i1.p1
415	METDB-00194-1-DN41215-c3-g1-i1.p1
415	METDB-00194-1-DN41215-c8-g1-i1.p1
415	METDB-00194-1-DN45875-c0-g1-i1.p1
416	METDB-00194-1-DN19583-c0-g1-i1.p1
416	METDB-00194-1-DN40981-c1-g2-i2.p1
416	METDB-00194-1-DN40981-c1-g2-i12.p1
416	METDB-00194-1-DN40981-c1-g2-i10.p1
416	METDB-00194-1-DN40981-c1-g2-i6.p1
416	METDB-00194-1-DN40981-c1-g2-i11.p1
416	METDB-00194-1-DN40981-c1-g2-i1.p1
416	METDB-00194-1-DN40981-c1-g2-i7.p1
416	METDB-00194-1-DN40981-c1-g2-i9.p1
416	METDB-00194-1-DN40981-c1-g2-i5.p1
416	METDB-00194-1-DN40981-c1-g2-i13.p1
416	METDB-00194-1-DN40981-c1-g2-i4.p1
416	METDB-00194-1-DN40981-c1-g2-i3.p1
416	METDB-00194-1-DN51576-c0-g1-i1.p1
416	METDB-00194-1-DN23348-c0-g1-i1.p1
416	METDB-00194-1-DN23348-c0-g2-i1.p1
416	METDB-00194-1-DN41119-c0-g2-i9.p1
416	METDB-00194-1-DN41119-c0-g1-i1.p1
416	METDB-00194-1-DN41119-c0-g2-i12.p1
416	METDB-00194-1-DN40981-c1-g2-i8.p1
416	METDB-00194-1-DN41119-c0-g2-i2.p1
416	METDB-00194-1-DN41119-c0-g2-i8.p1
416	METDB-00194-1-DN41119-c0-g2-i14.p1
416	METDB-00194-1-DN41119-c0-g2-i10.p1
416	METDB-00194-1-DN41119-c0-g2-i11.p1
416	METDB-00194-1-DN41119-c0-g2-i16.p1
416	METDB-00194-1-DN41119-c0-g2-i15.p1
416	METDB-00194-1-DN41119-c0-g2-i4.p1
416	METDB-00194-1-DN41119-c0-g2-i7.p1
416	METDB-00194-1-DN41119-c0-g2-i13.p1
416	METDB-00194-1-DN93642-c0-g1-i1.p1
417	METDB-00194-1-DN50767-c0-g1-i1.p1
417	METDB-00194-1-DN50767-c0-g2-i1.p1
417	METDB-00194-1-DN62184-c0-g1-i1.p1
417	METDB-00194-1-DN36011-c0-g3-i1.p1
417	METDB-00194-1-DN1808-c0-g1-i1.p1
417	METDB-00194-1-DN41348-c2-g1-i1.p1
417	METDB-00194-1-DN41348-c2-g2-i1.p1
417	METDB-00194-1-DN41348-c6-g2-i1.p1
417	METDB-00194-1-DN41348-c6-g2-i4.p1
417	METDB-00194-1-DN41348-c6-g2-i2.p1
417	METDB-00194-1-DN41348-c6-g2-i3.p1
417	METDB-00194-1-DN41348-c6-g2-i5.p1
417	METDB-00194-1-DN69112-c0-g1-i1.p1
417	METDB-00194-1-DN41348-c11-g1-i1.p1
417	METDB-00194-1-DN41348-c4-g1-i1.p1
417	METDB-00194-1-DN41348-c4-g2-i1.p1
417	METDB-00194-1-DN83495-c0-g1-i1.p1
417	METDB-00194-1-DN28490-c0-g1-i1.p1
417	METDB-00194-1-DN71451-c0-g1-i1.p1
417	METDB-00194-1-DN27933-c0-g1-i1.p1
417	METDB-00194-1-DN41348-c8-g1-i1.p1
417	METDB-00194-1-DN41348-c5-g1-i2.p1
417	METDB-00194-1-DN41348-c5-g1-i1.p1
417	METDB-00194-1-DN36821-c0-g1-i2.p1
417	METDB-00194-1-DN41843-c3-g3-i2.p1
417	METDB-00194-1-DN41843-c3-g3-i1.p1
417	METDB-00194-1-DN36821-c0-g1-i1.p1
417	METDB-00194-1-DN41348-c10-g1-i1.p1
417	METDB-00194-1-DN35702-c0-g1-i1.p1
417	METDB-00194-1-DN45262-c0-g1-i1.p1
418	METDB-00194-1-DN33822-c0-g1-i1.p1
418	METDB-00194-1-DN33822-c0-g1-i2.p1
418	METDB-00194-1-DN51971-c0-g1-i1.p1
418	METDB-00194-1-DN10614-c0-g1-i1.p1
418	METDB-00194-1-DN10614-c0-g2-i1.p1
418	METDB-00194-1-DN15094-c0-g1-i1.p1
418	METDB-00194-1-DN60851-c0-g1-i1.p1
418	METDB-00194-1-DN9732-c0-g1-i1.p1
418	METDB-00194-1-DN34580-c0-g1-i1.p1
418	METDB-00194-1-DN34784-c1-g1-i2.p1
418	METDB-00194-1-DN37284-c0-g3-i2.p1
418	METDB-00194-1-DN37284-c0-g3-i1.p1
418	METDB-00194-1-DN25686-c0-g2-i1.p1
418	METDB-00194-1-DN60438-c0-g1-i1.p1
418	METDB-00194-1-DN34180-c0-g2-i1.p1
418	METDB-00194-1-DN34180-c0-g1-i1.p1
418	METDB-00194-1-DN41612-c0-g2-i2.p1
418	METDB-00194-1-DN34784-c0-g2-i1.p1
418	METDB-00194-1-DN25686-c0-g1-i1.p2
418	METDB-00194-1-DN94044-c0-g1-i1.p1
418	METDB-00194-1-DN25638-c0-g1-i1.p1
418	METDB-00194-1-DN25638-c0-g2-i1.p1
418	METDB-00194-1-DN54160-c0-g1-i1.p1
418	METDB-00194-1-DN51167-c0-g1-i1.p1
418	METDB-00194-1-DN69694-c0-g1-i1.p1
418	METDB-00194-1-DN53657-c0-g1-i1.p1
418	METDB-00194-1-DN97452-c0-g1-i1.p1
418	METDB-00194-1-DN37284-c0-g1-i1.p2
418	METDB-00194-1-DN45299-c0-g1-i1.p2
418	METDB-00194-1-DN80266-c0-g1-i1.p1
419	METDB-00194-1-DN63383-c0-g1-i1.p1
419	METDB-00194-1-DN13896-c0-g1-i1.p1
419	METDB-00194-1-DN32584-c0-g2-i1.p1
419	METDB-00194-1-DN54235-c0-g1-i1.p1
419	METDB-00194-1-DN26889-c0-g2-i1.p1
419	METDB-00194-1-DN98321-c0-g1-i1.p1
419	METDB-00194-1-DN26889-c0-g1-i1.p1
419	METDB-00194-1-DN32584-c0-g1-i1.p1
419	METDB-00194-1-DN17131-c0-g2-i1.p2
419	METDB-00194-1-DN9151-c0-g1-i2.p1
419	METDB-00194-1-DN678-c0-g1-i1.p1
419	METDB-00194-1-DN9151-c0-g1-i1.p1
419	METDB-00194-1-DN30656-c0-g2-i1.p1
419	METDB-00194-1-DN83020-c0-g1-i1.p1
419	METDB-00194-1-DN9312-c0-g1-i1.p1
419	METDB-00194-1-DN4576-c0-g1-i1.p1
419	METDB-00194-1-DN71265-c0-g1-i1.p1
419	METDB-00194-1-DN30656-c0-g1-i1.p2
419	METDB-00194-1-DN30656-c0-g3-i1.p2
419	METDB-00194-1-DN48755-c0-g1-i1.p1
419	METDB-00194-1-DN87747-c0-g1-i1.p1
419	METDB-00194-1-DN31354-c0-g1-i1.p1
419	METDB-00194-1-DN31354-c0-g2-i1.p1
419	METDB-00194-1-DN6528-c0-g1-i1.p1
419	METDB-00194-1-DN86383-c0-g1-i1.p1
419	METDB-00194-1-DN7061-c0-g1-i1.p1
419	METDB-00194-1-DN97644-c0-g1-i1.p2
419	METDB-00194-1-DN64355-c0-g1-i1.p1
419	METDB-00194-1-DN3437-c0-g1-i1.p1
419	METDB-00194-1-DN95274-c0-g1-i1.p1
420	METDB-00194-1-DN100235-c0-g1-i1.p1
420	METDB-00194-1-DN54270-c0-g1-i1.p1
420	METDB-00194-1-DN60289-c0-g1-i1.p1
420	METDB-00194-1-DN84715-c0-g1-i1.p1
420	METDB-00194-1-DN20141-c0-g1-i1.p1
420	METDB-00194-1-DN20141-c0-g2-i1.p1
420	METDB-00194-1-DN60548-c0-g1-i1.p1
420	METDB-00194-1-DN60628-c0-g1-i1.p1
420	METDB-00194-1-DN29542-c0-g2-i1.p1
420	METDB-00194-1-DN29542-c0-g4-i1.p1
420	METDB-00194-1-DN29542-c0-g3-i1.p1
420	METDB-00194-1-DN42083-c0-g1-i1.p1
420	METDB-00194-1-DN35548-c0-g1-i1.p1
420	METDB-00194-1-DN35548-c0-g2-i1.p1
420	METDB-00194-1-DN60700-c0-g1-i1.p1
420	METDB-00194-1-DN26936-c0-g1-i1.p2
420	METDB-00194-1-DN44314-c0-g1-i1.p1
420	METDB-00194-1-DN60413-c0-g1-i1.p1
420	METDB-00194-1-DN6635-c0-g1-i1.p1
420	METDB-00194-1-DN4992-c0-g1-i1.p1
420	METDB-00194-1-DN11469-c0-g1-i1.p1
420	METDB-00194-1-DN78697-c0-g1-i1.p1
420	METDB-00194-1-DN29524-c0-g1-i1.p1
420	METDB-00194-1-DN29524-c0-g2-i1.p1
420	METDB-00194-1-DN36687-c0-g1-i1.p1
420	METDB-00194-1-DN101307-c0-g1-i1.p1
420	METDB-00194-1-DN101558-c0-g1-i1.p1
420	METDB-00194-1-DN36687-c1-g1-i1.p2
420	METDB-00194-1-DN36687-c1-g2-i1.p1
420	METDB-00194-1-DN1761-c0-g1-i1.p1
421	METDB-00194-1-DN21923-c0-g1-i1.p1
421	METDB-00194-1-DN99793-c0-g1-i1.p2
421	METDB-00194-1-DN59695-c0-g1-i1.p1
421	METDB-00194-1-DN10654-c0-g1-i1.p1
421	METDB-00194-1-DN71532-c0-g1-i1.p1
421	METDB-00194-1-DN1802-c0-g1-i1.p1
421	METDB-00194-1-DN20021-c0-g1-i1.p1
421	METDB-00194-1-DN20021-c0-g2-i1.p1
421	METDB-00194-1-DN20021-c0-g3-i1.p1
421	METDB-00194-1-DN61205-c0-g1-i1.p1
421	METDB-00194-1-DN18198-c0-g1-i1.p1
421	METDB-00194-1-DN3751-c0-g1-i1.p1
421	METDB-00194-1-DN60288-c0-g1-i1.p1
421	METDB-00194-1-DN27262-c0-g1-i2.p1
421	METDB-00194-1-DN27262-c0-g1-i1.p1
421	METDB-00194-1-DN18908-c0-g1-i1.p1
421	METDB-00194-1-DN40513-c5-g4-i1.p2
421	METDB-00194-1-DN86489-c0-g1-i1.p1
421	METDB-00194-1-DN50217-c0-g1-i1.p1
421	METDB-00194-1-DN55270-c0-g1-i1.p1
421	METDB-00194-1-DN24261-c1-g1-i1.p1
421	METDB-00194-1-DN3980-c0-g1-i1.p1
421	METDB-00194-1-DN40513-c5-g1-i1.p2
421	METDB-00194-1-DN98762-c0-g1-i1.p1
421	METDB-00194-1-DN50608-c0-g1-i1.p1
421	METDB-00194-1-DN74555-c0-g1-i1.p1
421	METDB-00194-1-DN24261-c0-g1-i1.p1
421	METDB-00194-1-DN92886-c0-g1-i1.p1
421	METDB-00194-1-DN72585-c0-g1-i1.p1
421	METDB-00194-1-DN40513-c5-g3-i1.p1
422	METDB-00194-1-DN100406-c0-g1-i1.p2
422	METDB-00194-1-DN45654-c0-g1-i1.p1
422	METDB-00194-1-DN63014-c0-g1-i1.p1
422	METDB-00194-1-DN100525-c0-g1-i1.p1
422	METDB-00194-1-DN99225-c0-g1-i1.p1
422	METDB-00194-1-DN82131-c0-g1-i1.p1
422	METDB-00194-1-DN62436-c0-g1-i1.p1
422	METDB-00194-1-DN53203-c0-g1-i1.p1
422	METDB-00194-1-DN80557-c0-g1-i1.p1
422	METDB-00194-1-DN79558-c0-g1-i1.p2
422	METDB-00194-1-DN100534-c0-g1-i1.p1
422	METDB-00194-1-DN14047-c0-g1-i1.p2
422	METDB-00194-1-DN28311-c1-g1-i1.p1
422	METDB-00194-1-DN101934-c0-g1-i1.p2
422	METDB-00194-1-DN26913-c0-g1-i1.p1
422	METDB-00194-1-DN75200-c0-g1-i1.p2
422	METDB-00194-1-DN28311-c0-g1-i1.p1
422	METDB-00194-1-DN80402-c0-g1-i1.p1
422	METDB-00194-1-DN29536-c2-g1-i1.p1
422	METDB-00194-1-DN29536-c0-g1-i1.p1
422	METDB-00194-1-DN53612-c0-g1-i1.p1
422	METDB-00194-1-DN78669-c0-g1-i1.p3
422	METDB-00194-1-DN6251-c0-g1-i1.p1
422	METDB-00194-1-DN8014-c0-g1-i1.p1
422	METDB-00194-1-DN77998-c0-g1-i1.p1
422	METDB-00194-1-DN43368-c0-g1-i1.p1
422	METDB-00194-1-DN8199-c0-g1-i1.p1
422	METDB-00194-1-DN78144-c0-g1-i1.p2
422	METDB-00194-1-DN66232-c0-g1-i1.p1
422	METDB-00194-1-DN80747-c0-g1-i1.p1
423	METDB-00194-1-DN30652-c0-g1-i2.p1
423	METDB-00194-1-DN49168-c0-g1-i1.p1
423	METDB-00194-1-DN879-c0-g1-i1.p1
423	METDB-00194-1-DN40400-c1-g1-i8.p1
423	METDB-00194-1-DN25995-c0-g1-i1.p1
423	METDB-00194-1-DN1396-c0-g1-i1.p1
423	METDB-00194-1-DN40400-c1-g2-i2.p1
423	METDB-00194-1-DN40400-c1-g2-i4.p1
423	METDB-00194-1-DN40400-c1-g2-i1.p1
423	METDB-00194-1-DN40400-c1-g2-i3.p1
423	METDB-00194-1-DN40400-c0-g1-i1.p1
423	METDB-00194-1-DN40400-c1-g1-i1.p1
423	METDB-00194-1-DN40400-c1-g1-i3.p1
423	METDB-00194-1-DN40400-c1-g1-i4.p1
423	METDB-00194-1-DN40400-c1-g1-i7.p1
423	METDB-00194-1-DN40400-c1-g1-i2.p1
423	METDB-00194-1-DN2651-c0-g1-i1.p1
423	METDB-00194-1-DN87603-c0-g1-i1.p1
423	METDB-00194-1-DN37409-c0-g1-i2.p1
423	METDB-00194-1-DN37409-c0-g1-i1.p1
423	METDB-00194-1-DN59557-c0-g1-i1.p1
423	METDB-00194-1-DN30652-c0-g1-i1.p1
423	METDB-00194-1-DN29014-c0-g1-i1.p1
423	METDB-00194-1-DN40813-c0-g1-i1.p1
423	METDB-00194-1-DN25995-c0-g2-i1.p1
423	METDB-00194-1-DN30652-c0-g2-i1.p1
423	METDB-00194-1-DN3281-c0-g1-i1.p1
423	METDB-00194-1-DN3281-c0-g2-i1.p1
423	METDB-00194-1-DN40400-c1-g1-i5.p1
423	METDB-00194-1-DN49168-c0-g2-i1.p2
424	METDB-00194-1-DN72122-c0-g1-i1.p1
424	METDB-00194-1-DN84072-c0-g1-i1.p1
424	METDB-00194-1-DN24411-c0-g1-i1.p1
424	METDB-00194-1-DN1551-c0-g1-i1.p2
424	METDB-00194-1-DN1750-c0-g1-i1.p1
424	METDB-00194-1-DN45989-c0-g1-i1.p1
424	METDB-00194-1-DN38816-c0-g2-i1.p1
424	METDB-00194-1-DN50096-c0-g1-i1.p1
424	METDB-00194-1-DN94263-c0-g1-i1.p1
424	METDB-00194-1-DN12247-c0-g1-i1.p1
424	METDB-00194-1-DN38816-c0-g2-i2.p1
424	METDB-00194-1-DN75121-c0-g1-i1.p1
424	METDB-00194-1-DN53223-c0-g1-i1.p1
424	METDB-00194-1-DN3939-c0-g1-i1.p1
424	METDB-00194-1-DN3939-c0-g2-i1.p1
424	METDB-00194-1-DN66508-c0-g1-i1.p1
424	METDB-00194-1-DN95719-c0-g1-i1.p1
424	METDB-00194-1-DN75026-c0-g1-i1.p1
424	METDB-00194-1-DN63655-c0-g1-i1.p1
424	METDB-00194-1-DN87571-c0-g1-i1.p1
424	METDB-00194-1-DN6820-c0-g1-i1.p1
424	METDB-00194-1-DN81694-c0-g1-i1.p1
424	METDB-00194-1-DN43030-c0-g1-i1.p1
424	METDB-00194-1-DN38816-c0-g1-i1.p1
424	METDB-00194-1-DN38816-c0-g1-i2.p1
424	METDB-00194-1-DN71791-c0-g1-i1.p1
424	METDB-00194-1-DN36661-c3-g1-i1.p1
424	METDB-00194-1-DN72573-c0-g1-i1.p1
424	METDB-00194-1-DN53223-c0-g2-i1.p3
424	METDB-00194-1-DN98474-c0-g1-i1.p2
425	METDB-00194-1-DN100694-c0-g1-i1.p1
425	METDB-00194-1-DN39787-c0-g1-i3.p1
425	METDB-00194-1-DN39787-c0-g1-i4.p1
425	METDB-00194-1-DN39787-c0-g1-i1.p1
425	METDB-00194-1-DN39787-c0-g1-i2.p1
425	METDB-00194-1-DN39672-c1-g1-i2.p1
425	METDB-00194-1-DN39672-c1-g2-i5.p1
425	METDB-00194-1-DN39672-c1-g2-i4.p1
425	METDB-00194-1-DN39672-c1-g2-i2.p1
425	METDB-00194-1-DN34883-c2-g1-i1.p1
425	METDB-00194-1-DN34883-c1-g1-i1.p1
425	METDB-00194-1-DN40538-c1-g2-i17.p2
425	METDB-00194-1-DN39672-c1-g2-i3.p1
425	METDB-00194-1-DN40538-c1-g2-i1.p1
425	METDB-00194-1-DN40538-c1-g2-i8.p1
425	METDB-00194-1-DN27438-c0-g1-i1.p1
425	METDB-00194-1-DN47969-c0-g1-i1.p3
425	METDB-00194-1-DN34883-c0-g2-i1.p1
425	METDB-00194-1-DN34883-c0-g1-i1.p1
425	METDB-00194-1-DN41569-c0-g1-i8.p2
425	METDB-00194-1-DN41569-c0-g1-i2.p2
425	METDB-00194-1-DN41569-c0-g1-i4.p2
425	METDB-00194-1-DN41569-c0-g1-i5.p2
425	METDB-00194-1-DN36417-c1-g1-i1.p1
425	METDB-00194-1-DN37608-c0-g1-i2.p2
425	METDB-00194-1-DN37608-c0-g1-i1.p1
425	METDB-00194-1-DN4568-c0-g1-i1.p1
425	METDB-00194-1-DN37998-c1-g3-i1.p1
425	METDB-00194-1-DN40538-c1-g2-i19.p1
425	METDB-00194-1-DN40538-c1-g2-i5.p1
426	METDB-00194-1-DN28772-c1-g1-i1.p1
426	METDB-00194-1-DN40993-c2-g3-i2.p1
426	METDB-00194-1-DN71604-c0-g1-i1.p1
426	METDB-00194-1-DN102517-c0-g1-i1.p1
426	METDB-00194-1-DN40993-c2-g3-i16.p1
426	METDB-00194-1-DN40993-c2-g3-i14.p1
426	METDB-00194-1-DN40993-c2-g3-i4.p1
426	METDB-00194-1-DN40993-c2-g3-i10.p1
426	METDB-00194-1-DN40993-c2-g3-i17.p1
426	METDB-00194-1-DN40993-c2-g3-i5.p1
426	METDB-00194-1-DN40993-c2-g3-i1.p1
426	METDB-00194-1-DN40993-c2-g3-i12.p1
426	METDB-00194-1-DN22178-c0-g1-i1.p1
426	METDB-00194-1-DN21160-c0-g1-i1.p1
426	METDB-00194-1-DN35889-c0-g1-i1.p1
426	METDB-00194-1-DN40993-c2-g3-i19.p1
426	METDB-00194-1-DN40993-c2-g3-i15.p1
426	METDB-00194-1-DN40993-c2-g3-i7.p1
426	METDB-00194-1-DN40993-c2-g3-i9.p1
426	METDB-00194-1-DN40993-c2-g3-i18.p1
